1721599134|Rogelio|Díaz|1960-01-09
1721599135|Rigoberto|Pascual|1964-06-11
1721599136|Ángel|López|1964-07-03
1721599137|Gregorio|Parra|1965-03-05
1721599138|Facundo|Cortés|1966-09-21
1721599139|Albina|Sáez|1988-06-21
1721599140|Jacinto|Cabrera|1981-05-02
1721599141|Ifigenia|Flores|1999-11-14
1721599142|Antonio|Díez|1984-07-23
1721599143|Bernarda|Cruz|1960-11-26
1721599144|Esiquio|Núñez|1973-04-03
1721599145|Guillermo|Domínguez|1999-03-31
1721599146|Salomón|Delgado|1965-05-03
1721599147|Acacio|Reyes|1977-04-23
1721599148|Severino|Méndez|1963-11-16
1721599149|Alfonso|Pascual|1979-01-12
1721599150|Vladimiro|Carmona|1994-09-06
1721599151|Ireneo|Calvo|1964-04-15
1721599152|Gonzalo|Arias|1973-08-19
1721599153|Maximiliano|Castillo|1961-11-19
1721599154|Aránzazu|Navarro|1974-07-17
1721599155|Beltrán|Benítez|1987-10-29
1721599156|Salvio|Prieto|1987-06-21
1721599157|Porfirio|Serrano|1966-11-04
1721599158|Vidal|Herrera|1963-08-31
1721599159|Alipio|Cano|1975-05-14
1721599160|Sofía|Román|1986-03-28
1721599161|Alejo|Marín|1975-09-08
1721599162|Paula|Herrera|1983-01-17
1721599163|Rebeca|Cambil|1963-08-12
1721599164|Fabio|Pérez|1961-07-09
1721599165|Félix|Santos|1975-09-11
1721599166|Heriberto|Vargas|1987-08-29
1721599167|Elisa|Cortés|1986-06-29
1721599168|Romualdo|Sanz|1997-12-20
1721599169|Fulgencio|Santos|1986-08-14
1721599170|Inocencio|Peña|1976-03-25
1721599171|Laureano|Méndez|1999-12-29
1721599172|Mauricio|Gómez|1962-03-24
1721599173|Marcelino|Pascual|1986-04-21
1721599174|Mario|Mora|1989-04-26
1721599175|Alejandro|Campos|1962-05-19
1721599176|Inocencio|Ibáñez|1967-10-20
1721599177|Jeremías|Mora|1998-12-18
1721599178|Amelia|Moreno|1972-05-15
1721599179|Lorenzo|Durán|1982-09-28
1721599180|Salomé|Aguilar|1962-02-23
1721599181|Cecilia|González|1984-12-08
1721599182|Jacob|Hidalgo|1962-12-18
1721599183|Aresio|Campos|1963-08-24
1721599184|Jeremías|Montero|1978-05-05
1721599185|Marcelo|Vicente|1998-11-14
1721599186|Priscila|Ibáñez|1985-06-29
1721599187|Eusebio|Domínguez|1996-12-14
1721599188|Guadalupe|Ruiz|1991-10-26
1721599189|Bruno|Blesa|1967-08-14
1721599190|Enrique|Vicente|1965-09-21
1721599191|Teófila|Prieto|1967-01-20
1721599192|Fermín|Romero|1968-04-21
1721599193|Timoteo|Castillo|1997-06-02
1721599194|Salomón|Mora|1977-03-31
1721599195|Macario|Santiago|1965-09-22
1721599196|Guzmán|Cambil|1986-11-05
1721599197|Rosendo|Cano|1979-06-07
1721599198|Ezequiel|Carrasco|1992-04-04
1721599199|Montserrat|Moreno|1965-11-05
1721599200|Manuel|Rubio|1974-10-07
1721599201|Reinaldo|Santos|1989-11-01
1721599202|Tomás|Díez|1967-12-04
1721599203|Anatolio|Lozano|1975-09-03
1721599204|Conrado|Vicente|1961-06-05
1721599205|Aristides|Herrera|1966-02-08
1721599206|Anastasia|Ferrer|1995-05-30
1721599207|Toribio|Soto|1982-09-12
1721599208|Arnaldo|Sáez|1988-04-27
1721599209|Ruperto|Suárez|1987-02-03
1721599210|Laureano|Domínguez|1991-03-19
1721599211|Amelia|Iglesias|1985-07-16
1721599212|Anselmo|Castillo|1996-12-21
1721599213|Jerónimo|Giménez|1982-10-28
1721599214|Enrique|Prieto|1975-10-07
1721599215|Aresio|Garrido|1989-03-23
1721599216|Claudio|Giménez|1981-05-06
1721599217|León|Montoro|1960-05-27
1721599218|Andrés|Carmona|1998-10-15
1721599219|Alejo|Morales|1993-12-19
1721599220|Ernesto|Díez|1962-02-08
1721599221|Mario|Herrera|1992-06-10
1721599222|Ildefonso|Ramírez|1999-04-17
1721599223|Fabio|Vega|1997-09-21
1721599224|Cayetano|Medina|1979-07-28
1721599225|Wilfredo|Navarro|1988-06-20
1721599226|Adalberto|Gil|1987-07-21
1721599227|Almudena|Crespo|1986-02-19
1721599228|Jacobo|Sáez|1981-10-12
1721599229|Aquiles|Flores|1988-03-01
1721599230|Baltasar|Navarro|1991-01-01
1721599231|Matías|Moya|1976-07-16
1721599232|Abel|Vargas|1971-07-13
1721599233|Pío|Herrero|1982-11-11
1721599234|Cándida|Esteban|1975-01-06
1721599235|Aarón|Díaz|1973-02-20
1721599236|Tarsicio|Hidalgo|1976-11-17
1721599237|Siro|Hernández|1981-01-26
1721599238|Ramón|Jiménez|1971-10-22
1721599239|Juan|Arias|1989-05-18
1721599240|Jeremías|Reyes|1998-12-12
1721599241|Jacinto|Gutiérrez|1973-12-10
1721599242|Irene|Pérez|1974-06-30
1721599243|Segismundo|Carrasco|1971-07-09
1721599244|Sebastián|Torres|1975-10-31
1721599245|Mónica|Flores|1964-10-18
1721599246|Hugo|Torres|1976-09-29
1721599247|Mateo|Márquez|1996-04-18
1721599248|Nieves|Pascual|1983-10-08
1721599249|Heriberto|Rubio|1980-08-18
1721599250|Úrsula|Iglesias|1991-10-14
1721599251|Susana|Castillo|1982-01-11
1721599252|Ariadna|Vidal|1992-01-29
1721599253|Beatriz|Calvo|1994-03-15
1721599254|Tomás|Román|1962-03-19
1721599255|Susana|Morales|1989-01-24
1721599256|Heriberto|Caballero|1987-09-30
1721599257|Andrés|Aguilar|1972-08-20
1721599258|Justino|Molina|1993-05-01
1721599259|Honorato|Ortega|1971-07-03
1721599260|Cecilia|Cabrera|1997-07-20
1721599261|Amelia|Castillo|1971-12-23
1721599262|Simón|Márquez|1991-01-27
1721599263|Álvaro|Vázquez|1979-09-28
1721599264|Javier|Nieto|1992-10-10
1721599265|Isaac|Lozano|1994-03-05
1721599266|Renato|García|1961-01-31
1721599267|Andrés|León|1988-06-25
1721599268|Francisco|Fernández|1987-09-21
1721599269|Salomé|Méndez|1996-06-17
1721599270|Adalberto|Flores|1974-01-19
1721599271|Eva|Hernández|1996-02-14
1721599272|Leocadia|Santos|1985-06-10
1721599273|Mario|Suárez|1972-05-19
1721599274|Jorge|Torres|1981-08-01
1721599275|Aresio|Blanco|1999-02-22
1721599276|Jonás|Prieto|1991-02-06
1721599277|Primo|Pérez|1983-10-10
1721599278|Pancracio|Lozano|1961-11-14
1721599279|Honorato|Díez|1983-11-28
1721599280|Úrsula|Marín|1983-08-31
1721599281|Bonifacio|Sáez|1989-06-30
1721599282|Jesús|Herrera|1964-09-17
1721599283|Homero|Núñez|1973-09-24
1721599284|Balduino|Cambil|1982-09-17
1721599285|Gisela|Fuentes|1985-10-06
1721599286|Alicia|Marín|1975-01-19
1721599287|Belén|López|1962-03-28
1721599288|Inocencio|Torres|1965-10-12
1721599289|Almudena|Carmona|1986-03-31
1721599290|Mónica|Ortega|1997-07-14
1721599291|Edmundo|Ibáñez|1987-02-08
1721599292|Teodora|Hernández|1962-01-14
1721599293|Wilfredo|Moya|1971-10-09
1721599294|Nieves|Rubio|1971-04-25
1721599295|Lidia|Pascual|1991-12-13
1721599296|Francisco|Pérez|1965-11-09
1721599297|Áurea|Marín|1984-06-01
1721599298|Narciso|Moya|1996-09-26
1721599299|Edmundo|Gallego|1992-04-14
1721599300|Camilo|Reyes|1976-12-18
1721599301|María|Rubio|1965-09-19
1721599302|Teodora|Lozano|1972-02-29
1721599303|Ismael|Medina|1965-10-29
1721599304|Vidal|Aguilar|1963-02-26
1721599305|Dario|Iglesias|1979-01-15
1721599306|Fernando|López|1979-10-18
1721599307|Casiano|Aguilar|1962-05-12
1721599308|Salomé|Cambil|1987-11-11
1721599309|Aurelio|González|1984-03-28
1721599310|Blas|Crespo|1962-10-04
1721599311|Lino|Sánchez|1989-09-10
1721599312|Arcadio|Santiago|1990-01-13
1721599313|Jaime|García|1981-03-29
1721599314|Marcelo|Alonso|1995-04-13
1721599315|Teófanes|Reyes|1975-01-28
1721599316|Beltrán|Bravo|1991-12-07
1721599317|Alejo|Fernández|1960-03-29
1721599318|Inocencio|Castro|1995-10-16
1721599319|Aarón|Morales|1968-07-12
1721599320|Cirilo|Reyes|1962-05-17
1721599321|Ladislao|Vidal|1985-03-03
1721599322|Oswaldo|Delgado|1971-10-08
1721599323|Roque|Garrido|1989-02-26
1721599324|Aniano|Díez|1994-09-06
1721599325|Constantino|Pastor|1985-11-17
1721599326|Baltasar|Cortés|1977-07-29
1721599327|Victorino|Hernández|1988-09-09
1721599328|Otilia|Arias|1967-02-18
1721599329|Justino|Herrero|1967-11-15
1721599330|Lázaro|Núñez|1998-04-20
1721599331|Petronila|Gallego|1970-03-10
1721599332|Leoncio|Moya|1979-11-05
1721599333|Marcos|Gómez|1976-12-10
1721599334|Cecilia|Cano|1992-12-13
1721599335|Onésimo|Ramírez|1995-10-09
1721599336|Mateo|Arias|1996-11-03
1721599337|Cipriano|Velasco|1966-01-11
1721599338|Casiano|León|1986-04-14
1721599339|Abdón|Cambil|1976-07-14
1721599340|Fabio|Gómez|1968-10-05
1721599341|Conrado|Carrasco|1996-11-28
1721599342|Edmundo|Ortega|1967-05-21
1721599343|Hildegarda|Santana|1964-07-22
1721599344|Alipio|Rey|1964-01-14
1721599345|Ángel|Mora|1993-08-30
1721599346|Alberto|Soto|1964-12-06
1721599347|Toribio|Esteban|1975-04-13
1721599348|José|Morales|1971-03-18
1721599349|Aresio|Morales|1980-11-13
1721599350|Mariano|Ortiz|1982-04-20
1721599351|Constantino|Gallego|1962-07-24
1721599352|Leocadia|Bravo|1993-03-18
1721599353|Aránzazu|Parra|1960-07-04
1721599354|Moisés|Lorenzo|1978-07-31
1721599355|Aránzazu|Álvarez|1970-08-07
1721599356|Porfirio|Núñez|1964-02-01
1721599357|Inocencio|Román|1997-08-29
1721599358|Fidel|López|1985-02-19
1721599359|Jesús|Díaz|1984-12-17
1721599360|Wilfredo|Bravo|1978-12-13
1721599361|Isabel|Vázquez|1962-12-24
1721599362|Fabián|Santiago|1991-07-27
1721599363|Jerónimo|Ortega|1982-03-07
1721599364|Feliciano|Lozano|1998-05-16
1721599365|Priscila|Peña|1995-03-04
1721599366|Joaquím|Calvo|1971-01-05
1721599367|Daciano|Delgado|1996-05-29
1721599368|Eva|Herrera|1963-01-31
1721599369|Alberto|Rodríguez|1997-12-22
1721599370|Rufo|Carrasco|1981-05-29
1721599371|Inés|Suárez|1978-08-25
1721599372|Wilfredo|Fernández|1965-01-24
1721599373|Otilia|Herrera|1990-12-31
1721599374|Odón|Díez|1996-12-10
1721599375|Nazario|Torres|1974-07-12
1721599376|Mariano|Pastor|1974-02-14
1721599377|Aránzazu|Reyes|1981-02-27
1721599378|Sebastián|Arias|1979-12-06
1721599379|Nazario|Blesa|1966-11-16
1721599380|Rogelio|Fuentes|1977-07-08
1721599381|Eusebio|Giménez|1976-05-11
1721599382|Venancio|Castro|1964-06-06
1721599383|Rosalia|León|1980-08-24
1721599384|Ruperto|Pastor|1974-02-17
1721599385|Norberto|Pérez|1991-10-08
1721599386|Ireneo|Garrido|1998-12-30
1721599387|Salomé|Díez|1998-09-28
1721599388|Abrahán|Bravo|1981-01-06
1721599389|Cristóbal|Prieto|1983-02-20
1721599390|Acacio|Martín|1993-10-25
1721599391|Gabriel|Cano|1995-09-24
1721599392|Constantino|Ramírez|1971-08-17
1721599393|Daniel|Parra|1994-01-05
1721599394|Margarita|Garrido|1960-06-17
1721599395|Lucano|Herrera|1962-01-29
1721599396|Blanca|Reyes|1983-09-02
1721599397|Jesús|Vicente|1974-06-26
1721599398|Oto|Soto|1962-08-21
1721599399|Rafael|Crespo|1982-08-22
1721599400|Salvio|Soler|1987-11-29
1721599401|Rogelio|Morales|1985-10-19
1721599402|Humberto|Martín|1967-07-14
1721599403|Teófila|Montoro|1972-10-07
1721599404|Atanasio|Pascual|1990-01-07
1721599405|Camilo|Bravo|1987-07-11
1721599406|Fermín|Giménez|1974-02-19
1721599407|Antero|Calvo|1979-04-18
1721599408|Dacio|Gutiérrez|1983-11-17
1721599409|Gregorio|Velasco|1974-12-01
1721599410|Carmen|Esteban|1962-03-26
1721599411|Raúl|Martín|1966-06-18
1721599412|Vidal|Díez|1964-08-09
1721599413|Adelaida|Castillo|1963-01-26
1721599414|Eduvigis|Ortiz|1989-07-25
1721599415|Federico|Medina|1983-11-13
1721599416|Balduino|Pascual|1985-10-13
1721599417|Belén|Cabrera|1989-07-12
1721599418|Leonardo|Muñoz|1985-12-31
1721599419|Guillermo|Romero|1985-11-16
1721599420|Amaro|Rey|1960-06-02
1721599421|Artemio|Blanco|1995-08-10
1721599422|Virgilio|Parra|1967-10-07
1721599423|Demócrito|Alonso|1989-10-24
1721599424|Virgilio|Vicente|1965-02-26
1721599425|Pedro|Fernández|1997-05-31
1721599426|Victorio|Guerrero|1999-07-12
1721599427|Rogelio|Lozano|1974-11-21
1721599428|Moisés|Delgado|1995-07-02
1721599429|Petronila|Soler|1997-12-29
1721599430|Guido|García|1980-01-08
1721599431|Claudio|Cruz|1965-09-03
1721599432|Francisco|Cortés|1964-10-07
1721599433|Efrén|Peña|1988-11-29
1721599434|Severino|Blanco|1980-12-05
1721599435|Ignacio|Vidal|1974-12-05
1721599436|Esiquio|Gallego|1977-01-05
1721599437|Alejandro|Reyes|1986-08-31
1721599438|Aquiles|Iglesias|1993-02-13
1721599439|Fortunato|Soler|1996-05-20
1721599440|Artemio|Giménez|1993-06-12
1721599441|Ignacio|Gutiérrez|1965-02-25
1721599442|Ciro|Blanco|1987-08-13
1721599443|Alonso|Medina|1979-04-07
1721599444|Segismundo|Parra|1984-08-30
1721599445|Laura|Ibáñez|1966-01-29
1721599446|Lino|Romero|1986-03-21
1721599447|Felipe|Sánchez|1988-09-26
1721599448|Pío|Rodríguez|1978-04-14
1721599449|Jerónimo|Herrera|1979-12-18
1721599450|Bonifacio|Blanco|1985-08-06
1721599451|Oto|Vega|1984-08-08
1721599452|Anatolio|Moya|1990-01-19
1721599453|Federico|Blesa|1967-08-21
1721599454|Fabiola|Molina|1962-11-02
1721599455|Elena|Santiago|1986-07-02
1721599456|Abrahán|Gil|1995-03-06
1721599457|Dario|Martín|1985-08-23
1721599458|Eduvigis|Gallardo|1992-10-07
1721599459|Óscar|Alonso|1987-08-04
1721599460|Emilio|Lozano|1964-12-13
1721599461|Mercedes|Cabrera|1977-11-18
1721599462|Elena|Vargas|1979-01-15
1721599463|Rodrigo|Cambil|1966-12-01
1721599464|Cleofás|López|1962-11-02
1721599465|Marcelino|Castro|1970-03-16
1721599466|Rosalia|Flores|1969-12-09
1721599467|Fortunato|Torres|1991-07-10
1721599468|Moisés|Castillo|1970-07-08
1721599469|Jeremías|Blanco|1986-02-22
1721599470|Pablo|Jiménez|1980-03-01
1721599471|Heliodoro|Montero|1963-03-27
1721599472|Lucas|Moreno|1981-06-06
1721599473|Adela|Martín|1965-11-15
1721599474|Santiago|Castillo|1981-11-09
1721599475|Heliodoro|Parra|1974-05-03
1721599476|Petronila|Román|1974-10-21
1721599477|Severino|Martín|1974-04-22
1721599478|Víctor|Guerrero|1984-02-21
1721599479|Abrahán|Moya|1978-09-21
1721599480|Miguel|Carrasco|1963-12-11
1721599481|Gabriel|Castillo|1997-07-29
1721599482|Oriol|Ortiz|1968-06-22
1721599483|Alejandro|Guerrero|1971-08-16
1721599484|Domingo|Rodríguez|1962-04-15
1721599485|Ciro|Arias|1969-11-11
1721599486|Norberto|Moya|1995-12-29
1721599487|Anselmo|Torres|1963-11-15
1721599488|Casiano|Pérez|1974-12-04
1721599489|Joel|Navarro|1995-05-11
1721599490|Juan|Vega|1984-03-12
1721599491|Juvenal|Gallego|1985-06-10
1721599492|Isaías|Blanco|1974-06-20
1721599493|Montserrat|Carrasco|1971-12-10
1721599494|Leocadia|Torres|1976-10-20
1721599495|Rosario|Gómez|1963-02-17
1721599496|Sara|Gallardo|1967-05-01
1721599497|Cecilia|Sanz|1978-03-27
1721599498|León|Márquez|1962-08-15
1721599499|Pancracio|Fernández|1964-02-26
1721599500|Adelaida|Giménez|1992-10-12
1721599501|Martín|León|1974-05-15
1721599502|Acacio|Méndez|1983-01-01
1721599503|Roberto|Castillo|1970-03-25
1721599504|Teresa|Gutiérrez|1963-05-13
1721599505|Anselmo|Gallego|1972-10-08
1721599506|Abdón|Díez|1986-04-05
1721599507|Bartolomé|Gutiérrez|1999-06-28
1721599508|Leopoldo|Campos|1980-07-17
1721599509|Tomás|Ruiz|1996-03-22
1721599510|Cirino|Caballero|1963-10-10
1721599511|Simeón|Esteban|1985-11-15
1721599512|Rosalia|Álvarez|1960-04-07
1721599513|Mario|Ramos|1994-10-29
1721599514|Fabio|Pascual|1961-06-27
1721599515|Salvador|González|1998-01-06
1721599516|Leoncio|Fuentes|1979-08-24
1721599517|Gerardo|Gómez|1965-04-25
1721599518|Dario|Santos|1993-11-21
1721599519|Gonzalo|Santos|1963-04-03
1721599520|Rosendo|Benítez|1997-12-28
1721599521|Inés|Garrido|1997-09-11
1721599522|Paula|Jiménez|1984-11-25
1721599523|Alfredo|Crespo|1969-01-01
1721599524|Alonso|Montoro|1981-06-14
1721599525|Ester|Ruiz|1992-07-19
1721599526|Ernesto|Ortiz|1997-08-11
1721599527|Marcelo|Blesa|1965-03-08
1721599528|Jaime|Blesa|1972-03-03
1721599529|Poncio|Sáez|1999-11-28
1721599530|Cayetano|Iglesias|1962-10-05
1721599531|Esteban|Blanco|1966-04-21
1721599532|Guillermo|Ramírez|1961-01-30
1721599533|Absalón|Reyes|1993-08-29
1721599534|Fidel|Ramírez|1994-08-28
1721599535|Sergio|Pascual|1981-05-04
1721599536|Celso|Núñez|1975-12-25
1721599537|Alfonso|Esteban|1962-02-09
1721599538|Verónica|López|1983-07-18
1721599539|Cayetano|Bravo|1971-04-13
1721599540|Fortunato|Hernández|1965-04-18
1721599541|Ramiro|Vidal|1964-07-11
1721599542|Gisela|Cambil|1994-09-01
1721599543|Cristóbal|Herrera|1968-07-14
1721599544|Lino|Gómez|1964-11-01
1721599545|Daniel|Rodríguez|1978-10-18
1721599546|Columbano|Álvarez|1983-08-03
1721599547|Amadeo|Blanco|1969-07-11
1721599548|Oto|Peña|1966-12-26
1721599549|Dimas|Peña|1998-08-07
1721599550|Leonardo|Márquez|1970-09-02
1721599551|Inocencio|Serrano|1967-10-20
1721599552|Valentín|Romero|1969-12-21
1721599553|Daciano|Vega|1989-07-28
1721599554|Martín|Román|1973-04-20
1721599555|Ernesto|Vidal|1993-07-25
1721599556|Leoncio|Ramos|1964-04-04
1721599557|Cristina|Díaz|1976-08-11
1721599558|Anatolio|Herrera|1970-06-27
1721599559|Ireneo|Crespo|1966-06-05
1721599560|Leonor|Ortiz|1991-01-02
1721599561|Bernabé|Díaz|1987-12-21
1721599562|Almudena|Santana|1996-03-31
1721599563|Nicolás|Prieto|1975-03-30
1721599564|Samuel|Morales|1996-04-02
1721599565|Lucano|Cambil|1977-09-14
1721599566|Alfonso|Montoro|1988-11-11
1721599567|Marina|González|1964-12-05
1721599568|Cipriano|Soto|1985-05-31
1721599569|Diego|Moreno|1996-05-23
1721599570|Wilfredo|Guerrero|1996-09-05
1721599571|Matilde|García|1994-02-01
1721599572|Rogelio|Cortés|1991-08-04
1721599573|Justino|Bravo|1983-04-12
1721599574|Ana|Sanz|1964-06-18
1721599575|Pablo|Castillo|1982-11-23
1721599576|Cayetano|Martín|1963-02-05
1721599577|Guido|Cabrera|1986-05-05
1721599578|Wilfredo|Suárez|1988-09-14
1721599579|Josué|López|1960-03-15
1721599580|Absalón|Serrano|1991-06-29
1721599581|Marta|Delgado|1995-11-02
1721599582|Petronila|Mora|1999-03-15
1721599583|Guzmán|Suárez|1994-11-03
1721599584|Montserrat|Sánchez|1962-11-26
1721599585|Artemio|Peña|1984-08-17
1721599586|Almudena|Medina|1973-03-24
1721599587|Ambrosio|Sánchez|1986-02-25
1721599588|Alipio|Sanz|1966-12-31
1721599589|Víctor|Sáez|1980-08-21
1721599590|Tomás|Sánchez|1964-03-22
1721599591|Juvenal|Pérez|1982-02-13
1721599592|Abel|Garrido|1968-11-01
1721599593|Diego|Molina|1983-12-14
1721599594|Anastasia|Domínguez|1960-08-22
1721599595|Urbano|Gallego|1984-07-01
1721599596|Benedicto|Cruz|1963-05-05
1721599597|Adrián|Caballero|1963-04-07
1721599598|Nieves|Reyes|1993-11-30
1721599599|Pío|Núñez|1990-06-17
1721599600|Ismael|Pérez|1998-02-26
1721599601|Esiquio|Méndez|1960-10-03
1721599602|Ismael|Durán|1972-10-27
1721599603|Ernesto|Bravo|1975-04-25
1721599604|Eusebio|Ibáñez|1982-06-22
1721599605|Casimiro|Muñoz|1980-03-14
1721599606|Ladislao|Navarro|1980-08-02
1721599607|Celso|Castro|1995-09-03
1721599608|Artemio|Serrano|1976-03-02
1721599609|Domingo|Vargas|1983-07-13
1721599610|Acacio|Ramos|1969-02-16
1721599611|Enrique|Sáez|1978-02-01
1721599612|Donato|López|1966-11-08
1721599613|Montserrat|Lozano|1973-10-18
1721599614|Agustín|Núñez|1993-05-01
1721599615|Jorge|Rodríguez|1998-12-17
1721599616|Tobías|Vargas|1961-05-05
1721599617|Catalina|Reyes|1968-02-14
1721599618|Basileo|León|1979-08-11
1721599619|Wilfredo|Ramírez|1993-02-01
1721599620|Úrsula|Molina|1988-04-10
1721599621|Reinaldo|Santos|1977-11-12
1721599622|Ciro|Soto|1994-04-02
1721599623|Natalia|Sáez|1986-05-15
1721599624|Juan|Benítez|1968-12-08
1721599625|Álvaro|Vega|1985-11-19
1721599626|Emiliano|Ibáñez|1980-02-25
1721599627|Leopoldo|Herrera|1993-03-25
1721599628|Pablo|Márquez|1991-09-28
1721599629|Amadeo|Vega|1986-04-10
1721599630|Leocadia|Sanz|1963-03-08
1721599631|Donato|Marín|1977-04-08
1721599632|Verónica|Lorenzo|1964-03-10
1721599633|Lucas|Gallego|1980-12-10
1721599634|Nazario|Vázquez|1970-04-28
1721599635|Petronila|Ortiz|1992-04-27
1721599636|Toribio|Fuentes|1965-03-19
1721599637|Inés|Velasco|1964-12-14
1721599638|Orestes|Campos|1980-04-24
1721599639|Poncio|Santos|1971-02-18
1721599640|Francisco|Medina|1977-04-24
1721599641|Tobías|Durán|1978-10-30
1721599642|Ananías|Montoro|1979-03-30
1721599643|Elisa|Medina|1980-07-05
1721599644|Sergio|Ortega|1988-04-25
1721599645|Sebastián|Álvarez|1961-02-06
1721599646|Vicente|Hidalgo|1973-06-15
1721599647|Urbano|García|1961-10-08
1721599648|Fidel|López|1966-01-31
1721599649|Matías|Jiménez|1988-01-15
1721599650|Aquiles|Cruz|1964-05-17
1721599651|Antero|Ramírez|1999-07-26
1721599652|Samuel|García|1983-02-19
1721599653|Vladimiro|Ferrer|1969-11-15
1721599654|Sansón|García|1995-01-09
1721599655|Guillermo|Vicente|1968-07-13
1721599656|Ismael|Garrido|1968-01-19
1721599657|Bernardo|Carmona|1991-10-06
1721599658|Eugenia|Guerrero|1985-06-08
1721599659|Melchor|Méndez|1961-10-25
1721599660|Aarón|Sanz|1986-07-06
1721599661|Porfirio|Santiago|1993-05-07
1721599662|Eugenia|Vázquez|1990-11-07
1721599663|Nieves|Iglesias|1970-05-23
1721599664|Arturo|Vidal|1994-05-10
1721599665|Epifanía|Gallego|1968-06-05
1721599666|Óscar|Montoro|1983-02-22
1721599667|Aresio|Crespo|1986-06-08
1721599668|Bartolomé|Morales|1965-10-15
1721599669|Timoteo|Domínguez|1986-10-28
1721599670|Aristides|Delgado|1966-12-12
1721599671|Lucas|Montero|1971-03-21
1721599672|Dacio|Serrano|1973-03-15
1721599673|Casio|Muñoz|1993-12-31
1721599674|Leocadia|Román|1980-05-03
1721599675|Daniel|León|1979-12-28
1721599676|Isaac|Santos|1981-09-03
1721599677|Roque|Cambil|1978-05-19
1721599678|Amadeo|Ibáñez|1999-10-20
1721599679|Lucrecia|Montero|1992-08-10
1721599680|Eusebio|Calvo|1985-10-16
1721599681|Fausto|Giménez|1960-10-01
1721599682|Constancio|Soto|1967-07-07
1721599683|Guadalupe|Campos|1969-02-02
1721599684|Salvador|Ferrer|1986-04-05
1721599685|Clotilde|Soler|1975-03-23
1721599686|Lucano|Gallardo|1973-11-12
1721599687|Timoteo|Cambil|1984-11-01
1721599688|Rodrigo|Vázquez|1976-08-23
1721599689|Bruno|Ortiz|1986-06-05
1721599690|Jorge|Moya|1998-09-07
1721599691|Honorato|Díez|1986-11-29
1721599692|Guadalupe|Núñez|1976-10-02
1721599693|Fernando|Santos|1976-05-04
1721599694|Salvio|Carrasco|1966-06-26
1721599695|Probo|Romero|1973-08-15
1721599696|Miqueas|Carrasco|1990-08-05
1721599697|Juan|Gómez|1997-04-24
1721599698|Donato|Blanco|1992-03-30
1721599699|Albina|Guerrero|1960-08-14
1721599700|Renato|Ortiz|1978-11-20
1721599701|Leocadia|Montoro|1965-12-14
1721599702|Ester|Mora|1969-07-22
1721599703|Victorino|Núñez|1996-06-27
1721599704|Efrén|Gutiérrez|1983-10-26
1721599705|Primo|Núñez|1983-09-09
1721599706|Alfredo|Ruiz|1997-10-18
1721599707|Orestes|Arias|1961-02-22
1721599708|Adalberto|Fuentes|1975-05-24
1721599709|Elena|Cano|1963-01-11
1721599710|Alfredo|Parra|1984-06-18
1721599711|Ernesto|Soto|1971-09-16
1721599712|Reinaldo|González|1985-12-21
1721599713|Abelardo|Márquez|1977-07-09
1721599714|Noé|Vargas|1964-02-05
1721599715|Ariadna|Lozano|1981-02-12
1721599716|Rodrigo|Romero|1971-01-11
1721599717|Agustín|Rey|1981-06-22
1721599718|Marciano|Delgado|1961-06-14
1721599719|Mateo|Romero|1998-06-30
1721599720|Lino|Iglesias|1991-06-04
1721599721|Demócrito|Carrasco|1989-02-21
1721599722|Justino|Cambil|1997-09-12
1721599723|Heraclio|Caballero|1973-11-16
1721599724|Inocencio|Santana|1986-04-01
1721599725|Carmen|Delgado|1989-10-23
1721599726|Elías|López|1993-03-24
1721599727|Guido|Román|1972-01-01
1721599728|Sebastián|Moreno|1964-09-12
1721599729|Ubaldo|Román|1999-05-19
1721599730|Vicente|Rodríguez|1960-12-19
1721599731|Martín|Alonso|1989-07-16
1721599732|Daniel|Sanz|1962-09-14
1721599733|Arturo|Giménez|1991-07-19
1721599734|Óscar|León|1976-07-31
1721599735|Victorio|Pastor|1983-06-13
1721599736|Alberto|Cano|1982-04-24
1721599737|Teófanes|Torres|1969-02-20
1721599738|Facundo|Rey|1977-02-28
1721599739|Sara|Herrera|1972-12-19
1721599740|Lázaro|Núñez|1986-06-01
1721599741|Aquiles|Ortega|1962-01-24
1721599742|David|García|1967-03-08
1721599743|Isaías|Díez|1971-03-06
1721599744|Victorio|Iglesias|1994-05-31
1721599745|Matilde|Morales|1991-12-13
1721599746|Marcelo|Lorenzo|1970-09-25
1721599747|Abdón|Álvarez|1984-02-13
1721599748|Urbano|Díaz|1974-01-17
1721599749|Balduino|Bravo|1978-04-09
1721599750|Sofía|Castro|1963-06-06
1721599751|Mariano|Iglesias|1995-12-20
1721599752|Josafat|Santos|1986-10-17
1721599753|Dimas|Esteban|1972-11-24
1721599754|Pío|Rey|1971-08-21
1721599755|Colombo|Cabrera|1970-06-28
1721599756|Leoncio|Román|1994-02-17
1721599757|Esiquio|Gómez|1965-07-16
1721599758|Simón|Guerrero|1969-03-04
1721599759|Pío|Rey|1994-07-15
1721599760|Priscila|Ibáñez|1982-08-19
1721599761|Nemesio|Navarro|1960-08-19
1721599762|Jerónimo|Gutiérrez|1998-01-23
1721599763|Humberto|Suárez|1971-08-23
1721599764|Teodosia|Garrido|1971-09-11
1721599765|Juvenal|Cruz|1965-08-03
